id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50741502,Sunny Balcony Apartment in the Heart of the City,139115521,Susana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15089,-8.61212,Entire home/apt,79,2,195,2024-03-07,6.04,6,218,83,118228/AL
620702705506286481,THE TWIN Apartments II,457714850,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14446,-8.60709,Entire home/apt,75,3,13,2024-02-25,0.66,2,110,10,121635/AL
42037365,CH - Casas das Caldeiras 1,239156393,Cool House,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14603,-8.61354,Entire home/apt,61,2,124,2024-03-11,3.94,5,228,73,113487/AL
26165239,APOSENTUS - Your home at Pinheiro's studio,179432438,Aposentus,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15039,-8.61324,Entire home/apt,51,2,182,2023-12-24,2.61,52,304,29,74544/AL
562272373521776781,YOUROPO - Market 2B,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14979,-8.60871,Entire home/apt,80,1,1,2022-04-06,0.04,92,340,0,123452/AL
26323085,YOUR OPO - Cosy 3,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15347,-8.60469,Entire home/apt,80,1,2,2022-05-25,0.03,92,361,0,81721/AL
889670928181269169,Sunrise Beach Apartment,514392047,Marlène,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3795906,-8.767156199999999,Entire home/apt,90,4,3,2023-09-11,0.39,1,343,3,95329/AL
54240778,Chez Nuno 6 Duplex c/Terraço,439837542,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15866,-8.61238,Entire home/apt,80,2,87,2024-01-27,3.63,6,252,52,121493/AL
24515082,Youropo - Bolhão 2c,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14967,-8.60745,Entire home/apt,85,1,1,2020-08-06,0.02,92,332,0,RNET 7072
45332243,"Sweet Home Clerigos ""Roof View""",366064511,Regina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14514,-8.61362,Entire home/apt,73,1,150,2024-03-11,3.50,4,170,59,109118/AL
598973389957396761,Travessa House C3 Porto City Center - GuestSPA,8767890,Susana & Pedro,PORTO,Bonfim,41.15049362182617,-8.597336769104004,Entire home/apt,53,3,72,2024-03-16,3.07,36,337,28,133229/AL
767993911260529923,Cozy Studio w/ Patio by LovelyStay,489081405,Sónia Araújo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14495,-8.60427,Entire home/apt,47,2,10,2024-02-24,0.70,1,251,8,132569/AL
23627522,Charming Mezzanine close to the City Center.,176793504,Maria,PORTO,Bonfim,41.14975,-8.59769,Entire home/apt,58,3,190,2024-03-06,2.61,2,196,41,23110/AL
37071266,Wood Premium Downtown Apartment by DA'HOME,278829307,DA'HOME Premium Property Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.153126,-8.61205,Entire home/apt,151,2,85,2024-03-03,1.52,3,270,7,101532/AL
26549415,Á 3 KM DE LA MER - agréable petite maison,56962839,Fanny,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18679,-8.66114,Entire home/apt,95,2,42,2023-12-10,1.51,1,312,20,119871/AL
53858030,Ruby Charm Houses 10 E 120500/AL,8843516,Ruby Charm Houses,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15995,-8.60779,Entire home/apt,67,30,6,2023-05-08,0.25,8,244,2,120500/AL
947718994647390673,Oporto Guest House Terrace Room 3,431283509,YourHost,PORTO,Paranhos,41.16321941632536,-8.605391523854706,Private room,33,1,8,2023-10-25,1.08,44,244,8,127595/AL
770245315441836305,A Casa Das Bananeiras,489464181,Sandrynn,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18749618927217,-8.661910705268383,Entire home/apt,95,3,13,2024-01-01,1.20,1,138,13,134720/AL
868763243682037306,"Casa da Praia, Matosinhos",6787366,Paula,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17732337376697,-8.683503206745922,Entire home/apt,60,3,5,2023-06-11,0.45,29,286,5,73775/AL
568523225075200821,YOUROPO - Market 4C,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14993,-8.607,Entire home/apt,85,1,1,2023-08-11,0.14,92,274,1,97136/AL
43809599,BRIDGE iT Suites & Views,350276599,Paulo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13868621972947,-8.60770610984758,Entire home/apt,694,2,134,2024-03-17,3.08,1,217,64,64803/AL
15653247,OPORTO FLAT,101023246,Sónia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15907,-8.6093,Entire home/apt,59,1,298,2024-01-08,3.31,1,219,48,43453/AL
26766493,OPORTO GUEST Studio Bolhão,49819978,Oporto Guest,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14913,-8.60705,Entire home/apt,35,2,46,2024-02-07,0.67,16,324,20,69907/AL
24515089,Youropo - Bolhão 3d,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14997,-8.6082,Entire home/apt,97,1,2,2022-08-05,0.04,92,326,0,RNET 7972
3414002,♥* In the mood for... Oporto*♥,17213138,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14977,-8.60632,Entire home/apt,157,2,312,2024-01-05,2.65,2,202,51,5925/AL
34679976,Apartamento para férias,261197080,Diana,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38998,-8.77188,Entire home/apt,64,6,3,2023-08-06,0.05,1,302,2,81117/2018
927345902860064179,Foz - Casa do Beco,92183341,Frederico E Ana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1503701,-8.6722187,Entire home/apt,150,2,6,2023-10-14,0.79,4,257,6,52905/AL
598384795639183402,Skylight Luxury House with A/c in Downtown Porto n,92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15047,-8.61274,Entire home/apt,33,1,100,2024-03-07,4.25,41,170,59,124658/AL
27804476,Walk to the Waterfront from a Charming Home,148550952,Florinda & Liliana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14307,-8.61285,Entire home/apt,115,1,212,2024-01-01,3.13,4,228,48,80794/AL - Naquele Lugar S Joao
49578628,"Oporto Artists Loft, Duplex Downtown near Metro",92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15327,-8.61781,Entire home/apt,41,1,106,2024-03-15,3.06,41,161,49,115499/AL
49195735,Rian - central 2 bedroom Apartment in Porto,396799606,Rogério,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15114,-8.61651,Entire home/apt,71,2,175,2024-03-04,5.00,2,202,63,113751/AL
37330775,Naquele Lugar... That SPECIAL Place! Flores,148550952,Florinda & Liliana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14365,-8.61355,Entire home/apt,100,1,205,2024-03-03,3.66,4,173,66,101048/AL
737779329450781709,Oporto Viva la Vida central apartment near Bolhão,28228281,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1477634,-8.604138299999999,Entire home/apt,90,2,63,2024-03-11,4.10,4,184,56,132218/AL
965055544915475250,Cama em Dormitório de 6 Pessoas,532229095,Porto Hostel,PORTO,Bonfim,41.1465568,-8.595140899999999,Shared room,21,1,2,2023-11-05,0.31,21,231,2,147982/AL
963716136980240677,Duque Flat - AC & Balcony by LovelyStay,361591690,Sun,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14575319143033,-8.603593807663895,Entire home/apt,79,2,9,2024-02-28,1.59,2,227,9,111925/AL
9898954,S. Bento Apart - Studio Ii,37066714,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.61128,Entire home/apt,26,1,65,2024-03-05,0.65,43,233,10,23130/AL
25854101,Marquês Lovely Apartment by DA'HOME,148125813,DA'HOME Premium Property Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16219,-8.6084,Entire home/apt,88,2,86,2024-01-19,1.22,9,305,7,74218/AL
777088585608857929,Balcony Studio in our Art Nouveau Townhouse,8529851,Jorge,PORTO,Bonfim,41.1449672,-8.5977198,Entire home/apt,119,3,37,2023-12-15,2.51,7,275,34,133399/AL
20277405,M1.4 | Surf Beach Matosinhos | Porto,39551356,Porto Je T'Aime,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18098,-8.68816,Private room,30,2,47,2022-09-02,0.58,37,75,0,69865/AL
26870091,FT Studio | Comfy & Bright retreat,180306104,Vítor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14451,-8.60281,Entire home/apt,67,3,156,2024-03-02,2.32,3,295,41,77633/AL
877300182864225993,Login Luxury Apartment,92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14825,-8.60341,Entire home/apt,55,1,44,2024-03-09,4.13,41,149,44,128089/AL
540973588050399691,GuestReady - Contemporary cabin in Santos Pousada,117927269,Luis E Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15386,-8.60411,Entire home/apt,69,1,88,2024-02-10,3.49,4,328,47,10884/AL
658628562724615014,Vila Terra Luxury Apartments I,466385610,Julio,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13655,-8.61221,Entire home/apt,60,2,33,2024-02-12,1.61,1,242,14,87472/AL
13478043,Goabio studio riverview,1377085,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14197,-8.61957,Entire home/apt,57,2,184,2024-03-03,1.96,8,258,23,31498/AL
873139436269449579,Apartamento Renovado - Metro Marquês,7109957,Guilherme,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1622525,-8.608028100000002,Entire home/apt,40,21,4,2023-10-29,0.46,1,201,4,142621/AL
16169530,Balcony Douro Apartment - 2nd floor,105548423,Belomont6 (Maria),PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14189,-8.61469,Entire home/apt,96,1,2,2022-08-14,0.10,5,224,0,
26600203,"Merc Porto Ribeira View
ao lado do Rio Douro",124699338,Merc,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14225,-8.61381,Entire home/apt,77,2,117,2024-03-12,1.72,11,325,25,47362/AL
6870687,Lvsiadas Apartments - Discover Porto,33807740,Lvsiadas Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15813,-8.61063,Entire home/apt,40,30,13,2020-10-01,0.12,3,178,0,
582402178950263316,Hattie's cozy urban central apartment,71810730,Sónia,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.122231,-8.60743,Entire home/apt,81,2,41,2024-01-04,1.71,20,322,22,121866/AL
39412838,Sweet Porto Downtown,77153972,Silvia & Edu,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15808,-8.61067,Entire home/apt,100,3,20,2023-03-27,0.37,12,315,1,103914/AL
31815402,Tailor's Apartments,238437035,Pedro,PORTO,Bonfim,41.14796,-8.60184,Entire home/apt,69,2,191,2024-03-03,3.05,1,334,43,93461/AL
688268147299083269,APOSENTUS - Your home in Porto - D,179432438,Aposentus,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1525606,-8.6046631,Entire home/apt,43,3,43,2023-12-07,2.21,52,326,27,129662/AL
686258921367702668,Naval Guest House Suite Tripla Nº4,98192748,Andreia,VILA DO CONDE,Vila do Conde,41.35205,-8.74254,Private room,75,1,1,2023-07-14,0.12,6,335,1,83995/AL
965052824172478383,Cama em Dormitório de 6 Pessoas,532229095,Porto Hostel,PORTO,Bonfim,41.1465568,-8.595140899999999,Shared room,21,1,0,,,21,214,0,147982/AL
875902744845463904,Spacious traditional three bedroom flat in Gaia,11158986,Carl,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13733,-8.62639,Entire home/apt,52,125,6,2024-01-02,0.61,1,189,6,Exempt
732329667309976482,MyStay - Porto Bolhão Garden View studio with pool,372064618,MyStay Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1476,-8.60505,Entire home/apt,63,1,46,2024-03-11,3.21,9,206,41,75641/AL
43709065,Loft in guest house Arca d’Agua,320278477,Tiago,PORTO,Paranhos,41.1734,-8.61737,Entire home/apt,50,2,33,2024-03-10,0.75,3,293,13,103599/AL
983317226842077918,Nomad's Gaia 1bed with Garage,164595585,Nomad City Flats,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12583266070267,-8.618067393037068,Entire home/apt,44,1,2,2024-01-08,0.58,43,288,2,120766/AL
750638794498706087,Youropo - The Tower 5f,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14604,-8.6151,Entire home/apt,80,1,2,2023-06-24,0.16,92,362,2,123450/AL
43195126,Feel Corporate Housing Marquês Ii,2228036,Rui,PORTO,Paranhos,41.16658,-8.59617,Entire home/apt,153,1,17,2024-02-04,0.39,95,355,3,108789/AL
1110740147280225087,Boavista Charming Apartment,476537251,Angelo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15627069492559,-8.615000852609127,Entire home/apt,52,2,0,,,3,150,0,131271/AL
13375520,Casa D'Avó - Apartment T2+1 near Porto,75971029,Maria,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38406,-8.76774,Entire home/apt,50,6,13,2023-07-28,0.14,1,313,3,42346/AL
34543326,Liiiving in Porto | Terrace Downtown Apartment,30907275,Liiiving,PORTO,Paranhos,41.1651215,-8.5988739,Entire home/apt,67,2,8,2024-02-04,0.14,113,346,3,95441/AL
575085920046764157,Alegria Duplex Apartment by DA'HOME,447851341,DA'HOME Premium Property Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14973,-8.60339,Entire home/apt,81,1,82,2024-03-03,3.40,1,341,36,123907/AL
745364799250876742,Salgueiral Terrace Apartment,16327591,Diana & Bernardo,PORTO,Paranhos,41.17539,-8.59172,Entire home/apt,70,7,8,2023-12-10,0.58,3,16,7,122217/AL
44197736,733 Pool House,25997344,Hildebrando,PORTO,Paranhos,41.16778,-8.59632,Entire home/apt,275,2,59,2024-02-25,1.32,50,147,17,49945/AL
775648258568010722,Alice Apartment in our Art Nouveau Townhouse,8529851,Jorge,PORTO,Bonfim,41.1449672,-8.5977198,Entire home/apt,155,3,43,2024-03-14,3.33,7,181,41,133399/AL
842675244937567734,In Bloom Apartments | 1.3,504459363,InBloom,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145227648612746,-8.611012123278798,Entire home/apt,67,2,38,2024-01-07,3.14,1,314,38,119981/AL
963072656727155819,Cama em Dormitório de 6 Pessoas,532229095,Porto Hostel,PORTO,Bonfim,41.1465568,-8.595140899999999,Shared room,21,1,1,2023-08-31,0.15,21,221,1,147982/AL
22826666,OHH -SãoJoao T- river side apartment,79605591,Elisabete Soares Ribeiro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14269,-8.61427,Entire home/apt,78,1,52,2023-09-09,0.70,2,276,6,63397/AL
29644917,FLH Porto Elegant Flat with Terrace,3953109,Feels Like Home,PORTO,Paranhos,41.16214,-8.60387,Entire home/apt,52,1,45,2023-09-21,0.76,86,238,7,52849/AL
1080632956823021580,Experience the Charm  Porto Apartment with Terrace,431283509,YourHost,PORTO,Paranhos,41.16618897709509,-8.600110692470231,Entire home/apt,128,2,0,,,44,180,0,69140/AL
12568262,D. Luis Flat with Terrace & AC,68141533,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14308,-8.60997,Entire home/apt,180,2,315,2024-03-14,3.28,1,84,54,27952/AL
20355661,Oporto Guest Firmeza Studio w/ private garden,145189870,Nuno,PORTO,Bonfim,41.15109634399414,-8.601556777954102,Entire home/apt,41,2,199,2023-11-04,2.51,1,65,35,126924/AL
44197050,733 Metro Garden Penthouse,25997344,Hildebrando,PORTO,Paranhos,41.16588,-8.59621,Entire home/apt,250,2,73,2024-03-10,1.66,50,172,32,48657/AL
912139773073796603,Flat with private terrace & AC few steps to metro,281649544,Paula & Rafael,PORTO,Bonfim,41.1510487,-8.5930033,Entire home/apt,61,1,39,2024-03-15,4.25,57,103,39,139166/AL
704087802011759811,"Apartamento central, charmoso e luminoso",35714468,Sara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1594,-8.62047,Entire home/apt,69,3,9,2024-01-01,0.98,1,122,9,131604/AL
657126498714804268,CELLARS CENTER  HOUSE,133527666,Vitor,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13212,-8.62505,Entire home/apt,126,3,17,2023-10-01,0.84,1,113,9,48226/AL
33582477,BB4 Downtown studio. Clean&Safe Certified by HACCP,6369029,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15313,-8.60641,Entire home/apt,26,2,135,2024-03-14,2.41,14,28,50,Exempt
45873793,Premium City View,128552306,Susana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15048,-8.60814,Entire home/apt,76,1,164,2024-03-12,3.96,9,212,67,44712/AL
50051198,Eco studio river view,1377085,Miguel,PORTO,Lordelo do Ouro e Massarelos,41.14072,-8.61958,Entire home/apt,60,2,80,2023-11-27,2.43,8,292,34,117005/AL
44135481,"Wine Luxury House, Downtown Porto near Metro",92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14293,-8.60207,Entire home/apt,33,1,185,2024-03-11,4.20,41,149,55,108058/AL
18077450,Country Apartment by JC,124472632,João,PORTO,Paranhos,41.16501,-8.59761,Entire home/apt,183,1,105,2024-03-03,1.25,26,279,8,43227/AL
13532397,DOURO SURF HOSTEL - Wave Dorm (4bed),77793459,Rafa E Dina Nobre,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13501,-8.611861,Shared room,30,1,30,2023-12-09,0.32,5,365,3,27812AL
27106815,Póvoa do Mar Iii - Apartamento -Porto,82365564,Antonio,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38212,-8.76182,Hotel room,135,3,1,2022-07-16,0.05,3,174,0,76734/AL
599862892300404553,In Bloom Apartments | 3.2,435188439,InBloom,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14531,-8.611216,Entire home/apt,78,2,79,2024-03-12,3.36,8,285,41,119093/AL
940502975507384580,Centenary Oporto Cosy,444428687,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15421,-8.60401,Private room,60,1,0,,,7,261,0,6939/AL
13407679,Aida's Haven | St. Catarina | Room #2,38365612,Alexandra,PORTO,Bonfim,41.15509,-8.60394,Private room,75,2,119,2023-11-26,1.26,10,10,1,30347/AL
16170514,Rooftop Duplex Apartment,105548423,Belomont6 (Maria),PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144,-8.6149,Entire home/apt,120,1,77,2024-01-09,0.90,5,222,30,
663607,apartment 10min walking to downtown,3284341,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1587,-8.63108,Entire home/apt,71,4,74,2023-10-03,0.56,2,269,15,13618/AL
963056368647843628,Cama em Dormitório de 8 pessoas,532229095,Porto Hostel,PORTO,Bonfim,41.1465568,-8.595140899999999,Shared room,21,1,2,2023-12-30,0.30,21,251,2,147982/AL
24121083,Visconde Garden,177165291,Jose,PORTO,Bonfim,41.14687,-8.60036,Entire home/apt,121,2,192,2024-01-08,2.67,3,61,21,91682/AL
37411010,Plaza 1.3 - Charming GuestHouse,279154968,Plaza,PORTO,Bonfim,41.14694,-8.5948,Entire home/apt,46,3,158,2024-03-03,2.81,7,327,51,100381/AL
18104001,"Merc Porto Clérigo's Place
Agradável Quintal",124699338,Merc,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14792,-8.61418,Entire home/apt,63,2,114,2024-02-26,2.02,11,260,23,37059/AL
1101381349670109214,Quarto em apartamento no Centro,278935627,Nani,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15624231389409,-8.62623271672755,Private room,43,1,0,,,8,242,0,93923/AL
775858782696606427,OPO | A Studio With Garden Access,490303686,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16034,-8.62734,Entire home/apt,45,3,8,2023-09-25,0.70,2,89,8,74558/AL
17345197,Be Happy Here!!!,41412933,Ana & Alberto,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14003638151397,-8.638180787981186,Private room,45,1,43,2023-06-10,0.51,1,179,4,52434/AL
9253222,Carolina M Apt  in front of Metro w/Patio+Parking,47907505,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15815,-8.62256,Entire home/apt,86,2,464,2024-03-03,4.60,1,147,68,25415/AL
52821889,Alegria Studio | Oporto Center,427644653,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14778137207031,-8.603886604309082,Entire home/apt,42,2,169,2024-03-15,5.86,5,139,78,26560/AL
8185870,PortoWhite (01) city lofts,43180541,PortoWhite,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14994,-8.60574,Entire home/apt,95,2,245,2024-02-17,2.37,3,119,30,21243/AL
877697210718937636,RC Quarto individual,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16160630761842,-8.624806879526155,Private room,45,4,0,,,33,52,0,93125/AL
40394331,BB6 studio. Clean & Safe. Certified by HACCP,6369029,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15234,-8.60587,Entire home/apt,21,2,102,2024-03-13,1.96,14,30,43,Exempt
732573867433105094,"Bicycle Luxury House, parking, downtown near metro",92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14918,-8.60513,Entire home/apt,35,1,106,2024-03-08,6.07,41,140,75,130311/AL
52607848,Casa Delfim Onze,130004637,Francisco,PORTO,Paranhos,41.17433,-8.60916,Entire home/apt,35,1,103,2024-03-01,3.47,24,355,44,116222/AL
30885357,Duque da Terceira Apartment,57316483,Susana,PORTO,Bonfim,41.14622,-8.5979,Entire home/apt,77,2,24,2023-09-01,0.40,1,164,12,748714
956673236079400008,Apartment in Porto,531495983,Rodrigo,PORTO,Bonfim,41.154879764827946,-8.595882443796427,Entire home/apt,28,2,16,2024-03-01,2.71,1,227,16,111572/AL
29128148,sunlovers,38282958,Maria De Fatima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16549,-8.62196,Entire home/apt,55,3,56,2023-11-04,0.92,3,297,12,92796/AL
903392560596915959,Ribeira Apartments Baixa,517483015,Anabela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1508684,-8.6052876,Entire home/apt,71,2,49,2024-03-11,5.19,1,283,49,133336/AL
15924275,Freshen up in the Geometric Shower at a Luminous City Nest,102959488,Old Stone,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14172,-8.61357,Entire home/apt,180,2,187,2024-02-20,2.11,4,253,45,36874/AL
25776297,Bairro Aurora,8311142,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15859,-8.63228,Entire home/apt,95,2,109,2024-01-01,1.55,1,202,6,71490/AL
52201496,Chez Batalha III - Oporto,87247743,Marisa & Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145263671875,-8.605839729309082,Entire home/apt,73,1,161,2024-02-25,5.54,3,348,66,118087/AL
25033350,"PortugalOnWheels - ""Lola""",44459800,Jorge,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.17701,-8.66942,Entire home/apt,75,3,8,2023-06-09,0.14,1,363,1,Exempt
947958494954604189,D&s - Palácio dos Príncipes,37066714,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151036885127574,-8.617860923124688,Entire home/apt,49,1,13,2023-11-22,1.74,43,320,13,144967/AL
43996319,"Vintage Luxury House with A/c, Downtown near Metro",92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.60818,Entire home/apt,35,1,187,2024-03-11,4.21,41,151,67,108457/AL
45233516,Apartment with shared garden,10364726,Manor House Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14077,-8.61056,Entire home/apt,88,2,157,2024-03-13,3.69,6,250,59,6068/AL
935240517341137054,Cozy Studio Arts Porto Downtown,525601042,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.152227,-8.61931,Entire home/apt,55,1,22,2024-03-16,2.75,1,345,22,147012/AL
891797784952723647,לא פעיל,484554796,Royal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14702,-8.6075,Entire home/apt,100,1,5,2023-12-25,0.59,11,96,5,Exempt
34142212,Cativo Apartment - Porto Downtown,257774488,Derek,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144161224365234,-8.609143257141113,Entire home/apt,71,2,114,2024-03-04,1.94,2,333,27,96489/AL
